أفواه وأرانب,17 اكتوبر 1977,ﺩﺭاﻣﺎ,120,تقيم  نعمة مع شقيقتها الكبرى وأسرتها المكونة من زوجها عبدالمجيد وأولادهم التسعة، ونتيجة لظروفهم المعيشية الصعبة يقبل عبدالمجيد زواج نعمة من المعلم البطاوي، لترفض نعمة وتهرب إلى المنصورة، وفي تلك الأثناء يعقد البطاوي الزواج بها بأوراق مزورة قدمها عبدالمجيد، لتتصاعد الأحداث.,ستوديو مصر,"فاتن حمامة,محمود ياسين,فريد شوقي,ماجدة الخطيب,رجاء حسين,أبو بكر عزت,حسن مصطفى,محسن محيي الدين,علي الشريف,حسين عسر,إيناس الدغيدي,عزت عبدالجواد,وداد حمدي,صلاح نظمي,سهير رضا,صالح الإسكندراني,مها جمال,نبوية سعيد,صبري عبدالعزيز,نهى بركات,عبدالحميد أنيس,محمد أبو حشيش,فاطمة عيد,علية عبدالمنعم,أحمد أباظة,عبير عبدالرحمن,نورا محمود,محمد السقا,أحمد سلامة,حافظ أمين,هشام العشري,محمد عبدالواحد,مظهر أبو النجا,سيف الله مختار,برنسة عبدالغني (برنسة عبدالحميد)","شركة الأفلام المتحدة (م. شافعي وشركاه),منيب الشافعي,محمود صلاح الدين,مخلص شافعي (المحامي),عاطف رزق","وحيد فريد,فوزي إبراهيم,جميل عبدالرحمن","رشيدة عبدالسلام,وداد راغب,محمد الزرقا",نهاد بهجت,,"جمال سلامة,فاطمة عيد","هنري بركات,السعيد مصطفى,إيناس الدغيدي,جيهان بركات","شركة الأفلام المتحدة (م. شافعي وشركاه),أنور الشيخ ياسين"
اللوحة, 1977,,-,,معاذ يوسف,"جاسم العُبودي,سناء سليم,سامي قفطان,فاضل قزاز,قائد النعماني,وجيه عبدالغني,غازي التكريتي,سليمة خضير,جلال كامل,صادق علي شاهين,طه سالم,وجدي العاني,نزار السامرائي,عز الدين طابو",,,,,,,كارلو هارتيون,
عارضة الازياء, 1977,,100,منير صحافي لبناني يعد تحقيق صحافي حول وضع المرأة التونسية. يقابل صديقه القديم رؤوف الذي يعرفه على العديد من الفتيات والسيدات من أجل أن يعرف أكثر المجتمع التونسي، يحضر أحد عروض الأزياء في دار شكيبة للأزياء، وهناك يتعرف على سعاد عارضة الأزياء، وتحاول ليلى زوجة صديقه مساعدته أن يرتبط بسعاد.,"الصادق بن عائشة / الصادق بن عيشة,وحيد الخضراوى","وليد شميط,محمد محفوظ,سامية عمار,رشيدة بديش,رمضان شطا,غريبة بن عمر,بلقيس شريعة,حسيبة رشدي",الساتباك,"تهامي كشيافي,أحمد رعاف","الصادق بن عائشة / الصادق بن عيشة,هايدى ميتات",,,,الصادق بن عائشة / الصادق بن عيشة,
عرس الدم, 1977,,-,في إحدى القرى بأقصى الجنوب المغربي المعاصر، حمروشي سليل إحدى الأسر التي تحس أنها مدانة لإرتكابها العديد من قضايا القتل يرفض طلبه للزواج من الفتاة التي يحبها، ابنة أغنى رجل في البلاد، وبعد عدة سنوات، يقابل الفتاة التي كان يود خطبتها، ويعرف أنها سوف تتزوج قريبًا، ويخططان للهرب معًا.,"سهيل بن بركة,فديريكو غارسيا لوركا,الطيب الصديقي","إيرين باباس,لوران تريزيف,محمد حبيستي,العربي الدغمي,مومي,سعاد جليل,نعيمة المشرقي",اورومغرب فيلم,,سهيل بن بركة,,,"فريق بابل من مراكش,وجورج أمقير",سهيل بن بركة,
فتاة تبحث عن الحب, 7 مارس 1977,,95,تدير فتحية مطعم صغير لعمال المنجم وتساعدها ابنتها التي لا تجد أمامها سوى أمها وعشيقها المعلم سعدون، ينزل إلى البلدة مجدي، شاب قادم من العاصمة كي يعمل مراقبًا للمنجم، ويكتشف البلدة والظلم الواقع عليها وعلى أفرادها، ويبدأ عمله بالمنجم، ويعرف أن سعدون ضليع فى أعمال كثيرة بالمنجم، بل أنه يستفيد مباشرة منه.,حلمي رفلة,"نور الشريف,يسرا,شويكار,عماد حمدي,جميل راتب,محمود القلعاوي,بدر نوفل,فاروق نجيب,حلمي عبدالوهاب,علي الشريف,لمياء علوي,حسين عرعر,عمران بحر,محمد أبو حشيش","حلمي رفلة,نادية فيلم,مصطفى جبر,شريف حمودة,زكريا إبراهيم","رمزي إبراهيم,عبده عبدالخالق,إسماعيل جمال,جميل عبدالرحمن","فتحي داود,وداد راغب,عنايات السايس",ماهر عبدالنور,,"جمال سلامة,فتحي قورة,حلمي بكر","نادر جلال,شريف حمودة,أمالي بهنسي","أنور الشيخ ياسين,هيمن فيلم"
الوليد والعذراء, 1977,,-,,,"زيزي البدراوي,رشوان توفيق,إبراهيم سعفان,عبدالله غيث,سهير البابلي",,,,,,,حسن حافظ,
طائر الليل الحزين,23 مايو 1977,ﺩﺭاﻣﺎ,120,تدور أحداث الفيلم حول عادل المسجون والمحكوم عليه بالإعدام في جريمة لم يرتكبها، حيث أنه خلال وقت إرتكاب الجريمة كان بصحبة امرأة لا يعرفها، يهرب من السجن وبمساعدة الضابط حازم المقتنع ببراءة عادل، يجدا المرأة لكنهما يكتشفان أنها زوجة رجل أعمال شهير جدًا مما يمنعها من الشهادة ببراءة عادل، لتتصاعد الأحداث..,يحيى العلمي,"نيللي,محمود عبدالعزيز,محمود مرسي,عادل أدهم,شويكار,مريم فخر الدين,نظيم شعراوي,صلاح السعدني,إنعام سالوسة,محمد حمدي,أنور مدكور,محمد أبو حشيش,عبدالحميد أنيس,عادل بدر الدين,مطاوع عويس,مختار السيد","محمود صلاح الدين,منيب الشافعي,حسن درويش,مخلص شافعي (المحامي)","علي خير الله,عادل أسعد","عبدالعزيز فخري,وداد راغب,محمد الطباخ",الهيئة المصرية العامة للسينما والمسرح والموسيقى,,فؤاد الظاهري,"يحيى العلمي,كمال رزق,ملاك اسكندر,أشرف أبو النجا",
ساعي البريد, 1 يناير 1977,ﻋﺎﺋﻠﻲ,100,,يوسف أبو الشامات,"وليد توفيق,صباح الجزائري,محمود جبر,نبيلة كرم,كريم أبو شقرا,هاشم قنوع,هالة حسني,هيثم جبر,محمد طرقجي,أنور المرابط,أحمد رافع,حسن بغدادي,رجاء يشي,عماد اليافي,عبدالله حصوة,يوسف الأبطح,ظفيرة قطان,ناديا رستم,مصطفى علوش,إيلي غريبة,عدنان دعبول,ناديا باسم","افلام سمير العنيني,عماد اليافي,محمد علي صالح","أنطوان خوري,نبيل زبيدي,جورج  لطفي الخوري","جورج زعرور,سمير الغصيني,مروان عكاوي",,,وليد توفيق,"سمير الغصيني,محمد أبو الفتح,بانه الباتع",سمير عنيني
نساء في المدينة,25 يوليو 1977,,110,بعد اندلاع في مخزن إحدى الشركات من أجل إخفاء جريمة سرقة، يحتار يوسف على اﻷمر فيحكي لزميلته داليا عشيقة شريف مدبر الجريمة فيقرر الخلاص من يوسف، ويتواصل يوسف مع صحافية ليمدها بالوثائق اللازمة من أجل تحقيقها في الحادثة.,محمد عشوب,"حسين فهمي,ميرفت أمين,مديحة كامل,محمود المليجي,نجوى صالح,نجوى فؤاد,محمد الدفراوي,ليلى يسري,فؤاد خليل,أديب الطرابلسي,سمير ولي الدين,علي جوهر,عبدالمنعم النمر,محمود كامل,لويس يوسف,سعاد حسني,برلنتي عبدالحميد,رجاء الجداوي","نادية فيلم,أنور الشيخ ياسين,مصطفى جبر,حلمي رفلة,محمود فتحي إبراهيم","رمزي إبراهيم,جميل عبدالرحمن","فتحي داود,وداد راغب,عنايات السايس","ماهر عبدالنور,نجيب خوري,ستوديو نصيبيان",,هاني مهنا,"حلمي رفلة,شريف حمودة,محمود فتحي إبراهيم","هيمن فيلم,أنور الشيخ ياسين"
دعاء المظلومين,12 سبتمبر 1977,,115,,"حسن الإمام,مها المشري,ماهر شفيق","فريد شوقي,شويكار,سمير صبري,مديحة كامل,عمر الحريري,حسين الإمام,محسن سرحان,سيد زيان,نجوى فؤاد,ليلى حمادة,زهرة العلا,إسعاد يونس,عزيزة حلمي,إحسان شريف,عايدة عبدالعزيز,سالي (سالي جلال),محمود الجندي,صبري عبدالعزيز,أحمد حلاوة,أحمد غانم,عبدالغني النجدي","أفلام مصر العربية (واصف فايز),واصف فايز,عبدالمسيح,هشام صبحى","عبدالمنعم بهنسي,غنيم بهنسي,محمد خليل","رشيدة عبدالسلام,محمد الزرقا,مارسيل صالح","ماهر عبدالنور,ماجدة السعيد,نجيب خوري,مصطفى عبدالله",,"مودي اﻹمام,حسين الإمام,فاروق سلامة,شويكار","حسن الإمام,مها المشري,ماهر شفيق",أفلام صوت الفن (محمد عبدالوهاب - عبدالحليم حافظ - وحيد فريد)
